Year,FIPS,Name,pct_owned,pct_rent
2005,09001,"Fairfield County, Connecticut",72.14713535652147,27.85286464347853
2005,09003,"Hartford County, Connecticut",67.01609750897268,32.98390249102733
2005,09005,"Litchfield County, Connecticut",78.3057963163597,21.694203683640303
2005,09007,"Middlesex County, Connecticut",76.38059701492537,23.61940298507463
2005,09009,"New Haven County, Connecticut",65.4307863908352,34.5692136091648
2005,09011,"New London County, Connecticut",68.38687563079618,31.613124369203817
2005,09013,"Tolland County, Connecticut",76.6625063380007,23.337493661999297
2005,09015,"Windham County, Connecticut",68.18471262470224,31.81528737529775
2005,10001,"Kent County, Delaware",73.43246915188625,26.56753084811375
2005,10003,"New Castle County, Delaware",69.99560166619234,30.004398333807664
2005,10005,"Sussex County, Delaware",78.03379851105386,21.966201488946133
2005,11001,"District of Columbia, District of Columbia",42.51106912208466,57.48893087791534
2005,12001,"Alachua County, Florida",50.597093513058134,49.40290648694187
2005,12005,"Bay County, Florida",64.62172997606068,35.378270023939315
2005,12009,"Brevard County, Florida",73.78240052831435,26.217599471685656
2005,12011,"Broward County, Florida",70.0001891374025,29.9998108625975
2005,12015,"Charlotte County, Florida",85.08004178548236,14.919958214517631
2005,12017,"Citrus County, Florida",80.45857757949888,19.541422420501114
2005,12019,"Clay County, Florida",74.4413815469434,25.558618453056592
2005,12021,"Collier County, Florida",73.87906347228297,26.120936527717024
2005,12031,"Duval County, Florida",64.33155625998103,35.66844374001897
2005,12033,"Escambia County, Florida",68.62976867305403,31.37023132694597
2005,12035,"Flagler County, Florida",76.85479717652761,23.145202823472385
2005,12053,"Hernando County, Florida",84.24395481422113,15.75604518577888
2005,12055,"Highlands County, Florida",76.56261886046099,23.437381139539013
2005,12057,"Hillsborough County, Florida",64.4781683350884,35.5218316649116
2005,12061,"Indian River County, Florida",77.28517840006978,22.71482159993021
2005,12069,"Lake County, Florida",79.69514753181373,20.30485246818627
2005,12071,"Lee County, Florida",73.35310360672757,26.646896393272435
2005,12073,"Leon County, Florida",59.548418619510265,40.451581380489735
2005,12081,"Manatee County, Florida",72.82509726016059,27.174902739839418
2005,12083,"Marion County, Florida",79.524661181988,20.475338818012006
2005,12085,"Martin County, Florida",76.00189067828083,23.998109321719166
2005,12086,"Miami-Dade County, Florida",58.53869190225204,41.46130809774796
2005,12087,"Monroe County, Florida",69.55331115102618,30.446688848973825
2005,12091,"Okaloosa County, Florida",66.87108090936714,33.128919090632856
2005,12095,"Orange County, Florida",59.29210096055589,40.70789903944411
2005,12097,"Osceola County, Florida",68.5993049667411,31.400695033258895
2005,12099,"Palm Beach County, Florida",73.6667471512357,26.333252848764303
2005,12101,"Pasco County, Florida",81.0987088664786,18.901291133521394
2005,12103,"Pinellas County, Florida",71.06590848741325,28.934091512586747
2005,12105,"Polk County, Florida",72.99229641352666,27.00770358647334
2005,12107,"Putnam County, Florida",74.7985531640583,25.2014468359417
2005,12109,"St. Johns County, Florida",77.6223223460596,22.3776776539404
2005,12111,"St. Lucie County, Florida",75.97989738413659,24.020102615863404
2005,12113,"Santa Rosa County, Florida",73.68752028562156,26.31247971437845
2005,12115,"Sarasota County, Florida",76.32901364843046,23.67098635156954
2005,12117,"Seminole County, Florida",68.60950494285328,31.390495057146715
2005,12127,"Volusia County, Florida",74.45253304128488,25.54746695871512
2005,13015,"Bartow County, Georgia",70.36072889550019,29.639271104499816
2005,13021,"Bibb County, Georgia",58.33726494574375,41.66273505425625
2005,13045,"Carroll County, Georgia",64.23201709266439,35.7679829073356
2005,13051,"Chatham County, Georgia",61.06908455506308,38.93091544493693
2005,13057,"Cherokee County, Georgia",80.7281761855101,19.271823814489906
2005,13059,"Clarke County, Georgia",40.1095091217751,59.8904908782249
2005,13063,"Clayton County, Georgia",64.21793380323456,35.78206619676544
2005,13067,"Cobb County, Georgia",71.21340739763961,28.78659260236039
2005,13073,"Columbia County, Georgia",83.3158143690545,16.684185630945496
2005,13077,"Coweta County, Georgia",72.71219815524925,27.287801844750753
2005,13089,"DeKalb County, Georgia",57.3630285500956,42.6369714499044
2005,13095,"Dougherty County, Georgia",47.015884298876344,52.984115701123656
2005,13097,"Douglas County, Georgia",71.96502307505465,28.034976924945347
2005,13113,"Fayette County, Georgia",82.58347442338116,17.416525576618834
2005,13115,"Floyd County, Georgia",67.38326985470448,32.61673014529553
2005,13117,"Forsyth County, Georgia",85.24286625383175,14.757133746168247
2005,13121,"Fulton County, Georgia",55.58461317640304,44.41538682359696
2005,13127,"Glynn County, Georgia",62.65143022456876,37.34856977543124
2005,13135,"Gwinnett County, Georgia",71.90893453404837,28.091065465951637
2005,13139,"Hall County, Georgia",72.00957839957765,27.990421600422355
2005,13151,"Henry County, Georgia",81.5753969626734,18.424603037326598
2005,13153,"Houston County, Georgia",65.0020964360587,34.9979035639413
2005,13185,"Lowndes County, Georgia",57.458208315473634,42.54179168452636
2005,13215,"Muscogee County, Georgia",54.59633984716466,45.40366015283535
2005,13217,"Newton County, Georgia",75.43363866692653,24.566361333073473
2005,13223,"Paulding County, Georgia",83.97056272765568,16.029437272344328
2005,13245,"Richmond County, Georgia",57.148730190305685,42.85126980969432
2005,13247,"Rockdale County, Georgia",77.61247664223085,22.387523357769155
2005,13297,"Walton County, Georgia",69.07236335642803,30.927636643571976
2005,13313,"Whitfield County, Georgia",65.57937147461725,34.42062852538276
2005,15001,"Hawaii County, Hawaii",67.17504624180259,32.82495375819741
2005,15003,"Honolulu County, Hawaii",57.62035154729386,42.37964845270614
2005,15009,"Maui County, Hawaii",58.8432211270225,41.1567788729775
2005,16001,"Ada County, Idaho",70.96176232881282,29.03823767118717
2005,16005,"Bannock County, Idaho",69.70009629935342,30.29990370064658
2005,16019,"Bonneville County, Idaho",70.07429330756221,29.925706692437785
2005,16027,"Canyon County, Idaho",73.15136825095725,26.848631749042752
2005,16055,"Kootenai County, Idaho",71.94792229940519,28.05207770059482
2005,16083,"Twin Falls County, Idaho",67.40179186767746,32.59820813232254
2005,17001,"Adams County, Illinois",72.94078237242714,27.059217627572856
2005,17019,"Champaign County, Illinois",55.42447405803964,44.57552594196036
2005,17031,"Cook County, Illinois",61.47660516940301,38.523394830596985
2005,17037,"DeKalb County, Illinois",64.86423965532198,35.13576034467802
2005,17043,"DuPage County, Illinois",78.3617716463968,21.638228353603196
2005,17089,"Kane County, Illinois",77.77612998903862,22.223870010961377
2005,17091,"Kankakee County, Illinois",71.7084580367697,28.291541963230298
2005,17093,"Kendall County, Illinois",85.17829339611895,14.821706603881063
2005,17097,"Lake County, Illinois",77.92851417391378,22.071485826086207
2005,17099,"LaSalle County, Illinois",74.46291588869143,25.537084111308573
2005,17111,"McHenry County, Illinois",84.54397189813072,15.456028101869276
2005,17113,"McLean County, Illinois",68.26292356319887,31.737076436801143
2005,17115,"Macon County, Illinois",71.3911159263272,28.608884073672808
2005,17119,"Madison County, Illinois",74.9601126231816,25.039887376818392
2005,17143,"Peoria County, Illinois",70.30992905888382,29.690070941116176
2005,17161,"Rock Island County, Illinois",73.84378555652232,26.156214443477676
2005,17163,"St. Clair County, Illinois",68.42559181569452,31.574408184305486
2005,17167,"Sangamon County, Illinois",70.9879235783098,29.012076421690203
2005,17179,"Tazewell County, Illinois",79.0760196007398,20.923980399260206
2005,17183,"Vermilion County, Illinois",69.3424036281179,30.657596371882086
2005,17197,"Will County, Illinois",85.20342298288509,14.796577017114915
2005,17201,"Winnebago County, Illinois",72.22049575899385,27.77950424100614
2005,18003,"Allen County, Indiana",71.40776518669887,28.592234813301133
2005,18005,"Bartholomew County, Indiana",74.55398393631388,25.446016063686116
2005,18019,"Clark County, Indiana",70.0540335576832,29.945966442316806
2005,18035,"Delaware County, Indiana",66.53169089126636,33.46830910873364
2005,18039,"Elkhart County, Indiana",70.91991890522048,29.080081094779526
2005,18043,"Floyd County, Indiana",72.86724329756308,27.13275670243692
2005,18053,"Grant County, Indiana",74.29861679052733,25.701383209472674
2005,18057,"Hamilton County, Indiana",79.23997917751171,20.760020822488286
2005,18063,"Hendricks County, Indiana",81.89751012103287,18.10248987896713
2005,18067,"Howard County, Indiana",71.26227502014744,28.73772497985255
2005,18081,"Johnson County, Indiana",77.78182627882026,22.21817372117973
2005,18085,"Kosciusko County, Indiana",77.5781302282005,22.421869771799503
2005,18089,"Lake County, Indiana",68.95464428267007,31.04535571732993
2005,18091,"LaPorte County, Indiana",76.88717825354823,23.11282174645177
2005,18095,"Madison County, Indiana",74.43408008742487,25.56591991257513
2005,18097,"Marion County, Indiana",61.85538170930654,38.14461829069346
2005,18105,"Monroe County, Indiana",54.36445539926055,45.63554460073945
2005,18109,"Morgan County, Indiana",77.27254785869351,22.727452141306493
2005,18127,"Porter County, Indiana",76.95274993683147,23.047250063168534
2005,18141,"St. Joseph County, Indiana",70.72184285337475,29.278157146625244
2005,18157,"Tippecanoe County, Indiana",55.31776263031275,44.68223736968725
2005,18163,"Vanderburgh County, Indiana",66.49753268839387,33.50246731160612
2005,18167,"Vigo County, Indiana",65.9431173990988,34.056882600901204
2005,18177,"Wayne County, Indiana",71.114320631041,28.885679368959003
2005,19013,"Black Hawk County, Iowa",68.43520973023546,31.564790269764543
2005,19061,"Dubuque County, Iowa",77.84213930208362,22.157860697916373
2005,19103,"Johnson County, Iowa",59.14975649350649,40.850243506493506
2005,19113,"Linn County, Iowa",73.10939705095139,26.890602949048613
2005,19153,"Polk County, Iowa",70.8659556417404,29.134044358259604
2005,19155,"Pottawattamie County, Iowa",71.82107175295187,28.17892824704814
2005,19163,"Scott County, Iowa",75.83579659516622,24.16420340483379
2005,19169,"Story County, Iowa",56.98557816121556,43.01442183878444
2005,19193,"Woodbury County, Iowa",66.43867081823286,33.561329181767135
2005,20045,"Douglas County, Kansas",51.06713882375461,48.932861176245396
2005,20091,"Johnson County, Kansas",72.21297492892221,27.7870250710778
2005,20103,"Leavenworth County, Kansas",75.42936401093297,24.570635989067025
2005,20173,"Sedgwick County, Kansas",65.17108919221104,34.82891080778896
2005,20177,"Shawnee County, Kansas",68.66329609169433,31.33670390830567
2005,20209,"Wyandotte County, Kansas",65.99180566746095,34.00819433253904
2005,21015,"Boone County, Kentucky",67.93651603684519,32.0634839631548
2005,21029,"Bullitt County, Kentucky",79.09738717339667,20.902612826603324
2005,21037,"Campbell County, Kentucky",74.23068155915205,25.76931844084796
2005,21047,"Christian County, Kentucky",52.744035136311474,47.25596486368852
2005,21059,"Daviess County, Kentucky",69.37182280319534,30.628177196804646
2005,21067,"Fayette County, Kentucky",60.04644341236861,39.95355658763138
2005,21093,"Hardin County, Kentucky",70.1800177595996,29.8199822404004
2005,21111,"Jefferson County, Kentucky",66.29601828789792,33.703981712102085
2005,21117,"Kenton County, Kentucky",71.78104709460015,28.218952905399853
2005,21151,"Madison County, Kentucky",57.81731098186794,42.18268901813206
2005,21195,"Pike County, Kentucky",78.86877182978117,21.131228170218833
2005,21227,"Warren County, Kentucky",62.61188776023333,37.38811223976667
2005,22005,"Ascension Parish, Louisiana",80.88071180817373,19.11928819182627
2005,22015,"Bossier Parish, Louisiana",66.64701692334144,33.35298307665856
2005,22017,"Caddo Parish, Louisiana",66.36791142301479,33.63208857698521
2005,22019,"Calcasieu Parish, Louisiana",69.70074640300223,30.299253596997772
2005,22033,"East Baton Rouge Parish, Louisiana",62.689238059608435,37.310761940391565
2005,22045,"Iberia Parish, Louisiana",70.23936275089712,29.760637249102885
2005,22051,"Jefferson Parish, Louisiana",64.17534556755102,35.82465443244898
2005,22055,"Lafayette Parish, Louisiana",66.59426642416946,33.40573357583053
2005,22057,"Lafourche Parish, Louisiana",77.53000094491165,22.469999055088348
2005,22063,"Livingston Parish, Louisiana",80.31117473866183,19.68882526133816
2005,22071,"Orleans Parish, Louisiana",50.00183672719704,49.99816327280297
2005,22073,"Ouachita Parish, Louisiana",61.74440110604479,38.25559889395521
2005,22079,"Rapides Parish, Louisiana",69.08176722716782,30.918232772832177
2005,22087,"St. Bernard Parish, Louisiana",65.39613631430431,34.60386368569568
2005,22097,"St. Landry Parish, Louisiana",66.48289380991761,33.51710619008239
2005,22103,"St. Tammany Parish, Louisiana",81.83777680839599,18.162223191604014
2005,22105,"Tangipahoa Parish, Louisiana",67.0195101701951,32.980489829804895
2005,22109,"Terrebonne Parish, Louisiana",72.84167015487651,27.15832984512348
2005,23001,"Androscoggin County, Maine",70.17104517104518,29.828954828954828
2005,23003,"Aroostook County, Maine",72.86149064300977,27.13850935699022
2005,23005,"Cumberland County, Maine",67.70516384170882,32.294836158291176
2005,23011,"Kennebec County, Maine",72.22398540088071,27.776014599119293
2005,23019,"Penobscot County, Maine",70.21965736082339,29.780342639176617
2005,23031,"York County, Maine",71.26166764547851,28.738332354521486
2005,24001,"Allegany County, Maryland",71.03614131355215,28.963858686447853
2005,24003,"Anne Arundel County, Maryland",76.0462728168158,23.95372718318419
2005,24005,"Baltimore County, Maryland",68.29369343708326,31.706306562916737
2005,24009,"Calvert County, Maryland",84.50523037340464,15.494769626595348
2005,24013,"Carroll County, Maryland",85.00848608282416,14.99151391717583
2005,24015,"Cecil County, Maryland",74.01675786593708,25.983242134062927
2005,24017,"Charles County, Maryland",81.71055359734605,18.28944640265395
2005,24021,"Frederick County, Maryland",75.90150733536325,24.098492664636755
2005,24025,"Harford County, Maryland",78.07622963056535,21.92377036943465
2005,24027,"Howard County, Maryland",76.77126975567262,23.228730244327373
2005,24031,"Montgomery County, Maryland",68.92320034414803,31.07679965585197
2005,24033,"Prince George's County, Maryland",64.111328125,35.888671875
2005,24037,"St. Mary's County, Maryland",73.08641975308642,26.913580246913583
2005,24043,"Washington County, Maryland",68.02844190977554,31.971558090224466
2005,24045,"Wicomico County, Maryland",62.63255866425993,37.36744133574007
2005,24510,"Baltimore city, Maryland",50.84081686407823,49.15918313592177
2005,25001,"Barnstable County, Massachusetts",79.64569992219762,20.35430007780238
2005,25003,"Berkshire County, Massachusetts",68.98497618175156,31.015023818248444
2005,25005,"Bristol County, Massachusetts",62.80346737575717,37.196532624242835
2005,25009,"Essex County, Massachusetts",66.09340543373047,33.90659456626953
2005,25011,"Franklin County, Massachusetts",67.55085166198114,32.44914833801885
2005,25013,"Hampden County, Massachusetts",60.64769658391922,39.35230341608078
2005,25015,"Hampshire County, Massachusetts",63.4494495189803,36.5505504810197
2005,25017,"Middlesex County, Massachusetts",64.70013576318303,35.299864236816966
2005,25021,"Norfolk County, Massachusetts",71.89882856661775,28.101171433382245
2005,25023,"Plymouth County, Massachusetts",77.71503519839358,22.284964801606417
2005,25025,"Suffolk County, Massachusetts",37.36133926429059,62.63866073570941
2005,25027,"Worcester County, Massachusetts",67.23172792564428,32.76827207435573
2005,26005,"Allegan County, Michigan",82.3776785503343,17.622321449665698
2005,26017,"Bay County, Michigan",79.99245165730524,20.007548342694758
2005,26021,"Berrien County, Michigan",71.84390667929156,28.156093320708443
2005,26025,"Calhoun County, Michigan",75.0643001769395,24.935699823060506
2005,26037,"Clinton County, Michigan",83.16846579155226,16.83153420844774
2005,26045,"Eaton County, Michigan",72.3656913942342,27.63430860576579
2005,26049,"Genesee County, Michigan",72.64026383611719,27.35973616388282
2005,26055,"Grand Traverse County, Michigan",73.70335324383464,26.296646756165355
2005,26065,"Ingham County, Michigan",63.71903359744373,36.28096640255627
2005,26073,"Isabella County, Michigan",63.62791876029219,36.37208123970781
2005,26075,"Jackson County, Michigan",78.42459462618774,21.575405373812266
2005,26077,"Kalamazoo County, Michigan",65.08122818680405,34.918771813195946
2005,26081,"Kent County, Michigan",72.16926876677397,27.830731233226043
2005,26087,"Lapeer County, Michigan",84.10791993037424,15.892080069625761
2005,26091,"Lenawee County, Michigan",83.51494228072069,16.485057719279318
2005,26093,"Livingston County, Michigan",86.1996261682243,13.8003738317757
2005,26099,"Macomb County, Michigan",79.81388843078689,20.186111569213104
2005,26111,"Midland County, Michigan",78.61283705443411,21.387162945565894
2005,26115,"Monroe County, Michigan",80.07581061007052,19.924189389929484
2005,26121,"Muskegon County, Michigan",82.08918865425314,17.91081134574687
2005,26125,"Oakland County, Michigan",76.42539358733555,23.574606412664455
2005,26139,"Ottawa County, Michigan",81.15562266832474,18.84437733167525
2005,26145,"Saginaw County, Michigan",76.33717465992216,23.66282534007784
2005,26147,"St. Clair County, Michigan",79.25543071161049,20.744569288389513
2005,26155,"Shiawassee County, Michigan",80.33557046979865,19.664429530201343
2005,26159,"Van Buren County, Michigan",77.8764360999085,22.123563900091504
2005,26161,"Washtenaw County, Michigan",63.26294298686656,36.73705701313344
2005,26163,"Wayne County, Michigan",66.79312147400866,33.20687852599135
2005,27003,"Anoka County, Minnesota",83.84478627193322,16.155213728066787
2005,27019,"Carver County, Minnesota",80.08912887905797,19.910871120942033
2005,27037,"Dakota County, Minnesota",79.52333623224416,20.476663767755827
2005,27053,"Hennepin County, Minnesota",67.94988699075614,32.05011300924385
2005,27109,"Olmsted County, Minnesota",76.89434870803238,23.10565129196762
2005,27123,"Ramsey County, Minnesota",66.39059268689084,33.60940731310915
2005,27137,"St. Louis County, Minnesota",74.97609406542553,25.023905934574476
2005,27139,"Scott County, Minnesota",86.86368336258927,13.136316637410731
2005,27141,"Sherburne County, Minnesota",88.47639484978541,11.523605150214593
2005,27145,"Stearns County, Minnesota",73.96129713025947,26.038702869740536
2005,27163,"Washington County, Minnesota",84.95756877863168,15.042431221368313
2005,27171,"Wright County, Minnesota",82.60264949132694,17.39735050867306
2005,28033,"DeSoto County, Mississippi",77.81407541843114,22.185924581568862
2005,28035,"Forrest County, Mississippi",56.686107061028956,43.31389293897105
2005,28047,"Harrison County, Mississippi",62.95506032348137,37.044939676518624
2005,28049,"Hinds County, Mississippi",63.12638250808236,36.87361749191764
2005,28059,"Jackson County, Mississippi",73.23537076759618,26.764629232403824
2005,28067,"Jones County, Mississippi",72.88890595599248,27.111094044007526
2005,28075,"Lauderdale County, Mississippi",67.24120949473063,32.75879050526938
2005,28081,"Lee County, Mississippi",66.35507349793063,33.64492650206936
2005,28089,"Madison County, Mississippi",67.89644822411206,32.103551775887944
2005,28121,"Rankin County, Mississippi",76.33259094283594,23.66740905716407
2005,29019,"Boone County, Missouri",58.71707021196374,41.28292978803626
2005,29021,"Buchanan County, Missouri",68.38156484458734,31.618435155412648
2005,29031,"Cape Girardeau County, Missouri",70.37229078087732,29.62770921912268
2005,29037,"Cass County, Missouri",77.69848349687778,22.301516503122212
2005,29043,"Christian County, Missouri",76.48374941121055,23.51625058878945
2005,29047,"Clay County, Missouri",74.03016106958627,25.96983893041373
2005,29051,"Cole County, Missouri",66.58233260877311,33.417667391226885
2005,29071,"Franklin County, Missouri",74.2650041922484,25.734995807751602
2005,29077,"Greene County, Missouri",62.70709626259098,37.29290373740902
2005,29095,"Jackson County, Missouri",65.67676625970488,34.32323374029512
2005,29097,"Jasper County, Missouri",65.7867973372781,34.21320266272189
2005,29099,"Jefferson County, Missouri",85.01135601094306,14.988643989056936
2005,29165,"Platte County, Missouri",67.9718753788338,32.02812462116621
2005,29183,"St. Charles County, Missouri",83.10425386133056,16.89574613866944
2005,29189,"St. Louis County, Missouri",75.29850080756235,24.701499192437648
2005,29510,"St. Louis city, Missouri",49.28151165422041,50.71848834577959
2005,30013,"Cascade County, Montana",70.48069784706755,29.519302152932443
2005,30029,"Flathead County, Montana",71.24594290256341,28.754057097436576
2005,30031,"Gallatin County, Montana",61.92281297996798,38.07718702003203
2005,30063,"Missoula County, Montana",58.82469380180626,41.17530619819374
2005,30111,"Yellowstone County, Montana",67.85675587821,32.14324412179001
2005,31055,"Douglas County, Nebraska",62.777405927754195,37.22259407224581
2005,31109,"Lancaster County, Nebraska",62.56109664974999,37.43890335025
2005,31153,"Sarpy County, Nebraska",70.39703443566482,29.602965564335186
2005,32003,"Clark County, Nevada",59.47266911280459,40.527330887195404
2005,32031,"Washoe County, Nevada",58.07430910550953,41.92569089449047
2005,33005,"Cheshire County, New Hampshire",73.24105722697891,26.758942773021083
2005,33009,"Grafton County, New Hampshire",69.6248997470541,30.3751002529459
2005,33011,"Hillsborough County, New Hampshire",69.62962962962963,30.37037037037037
2005,33013,"Merrimack County, New Hampshire",74.99862488769917,25.00137511230084
2005,33015,"Rockingham County, New Hampshire",77.59763597156777,22.402364028432235
2005,33017,"Strafford County, New Hampshire",66.89681034102439,33.1031896589756
2005,34001,"Atlantic County, New Jersey",67.8945503228855,32.10544967711451
2005,34003,"Bergen County, New Jersey",67.77826941542277,32.22173058457723
2005,34005,"Burlington County, New Jersey",78.75900662009437,21.24099337990564
2005,34007,"Camden County, New Jersey",68.48666991854567,31.51333008145432
2005,34009,"Cape May County, New Jersey",78.18461115187088,21.81538884812913
2005,34011,"Cumberland County, New Jersey",68.80634691669671,31.19365308330328
2005,34013,"Essex County, New Jersey",46.71101074192946,53.28898925807054
2005,34015,"Gloucester County, New Jersey",81.9808001301686,18.01919986983139
2005,34017,"Hudson County, New Jersey",32.81757110451928,67.18242889548071
2005,34019,"Hunterdon County, New Jersey",87.5988816887367,12.401118311263302
2005,34021,"Mercer County, New Jersey",69.5103244837758,30.48967551622419
2005,34023,"Middlesex County, New Jersey",67.91423686037916,32.08576313962084
2005,34025,"Monmouth County, New Jersey",76.26507172060148,23.734928279398517
2005,34027,"Morris County, New Jersey",76.7156777549909,23.284322245009097
2005,34029,"Ocean County, New Jersey",82.2719768414863,17.728023158513693
